,tsne1,tsne2,inlierLabel
167,-12.745726,-8.596844,-1
168,-6.898793,-6.61068,1
169,-5.7827463,-7.5088563,-1
170,-6.401157,-7.164932,1
171,-0.9150924,-8.177605,-1
172,2.0910053,-4.4098806,1
173,1.5072883,-4.6062236,1
174,-6.942725,-17.692907,-1
175,-7.8458714,-19.302275,1
176,-7.3449917,-18.633823,1
177,1.5384462,-7.6176863,-1
178,1.3975804,-6.4423633,1
179,1.688209,-6.6083837,1
180,-7.33307,-20.112223,1
181,-5.71295,-19.488121,1
182,-5.618203,-19.203054,-1
183,0.5282181,7.238981,1
184,-0.4384363,7.491331,1
185,0.6017568,6.8165555,1
186,3.6344712,6.9051285,1
187,4.7090554,5.55736,-1
188,5.3144717,5.593224,1
189,11.79381,5.5453076,1
190,10.495337,3.3230932,1
191,10.302713,3.1020138,1
192,1.2263081,-15.7580805,1
193,0.12177573,-16.496035,1
194,-6.8076353,-21.641272,1
195,8.931685,-8.886757,-1
196,-3.648392,13.340981,1
197,-7.9526687,-16.456257,1
198,-0.15511249,28.644089,-1
199,0.79403085,28.268982,-1
200,0.8375252,28.240927,-1
201,9.707089,9.125543,1
202,8.957105,8.496679,1
203,9.651142,8.296628,1
204,10.85548,6.703165,1
205,11.229324,6.4703956,1
206,11.230496,7.8092422,1
207,-15.914533,2.5125692,1
208,-15.464306,2.7652185,1
209,-16.716318,3.0052571,1
210,-3.008241,-12.117896,-1
211,-3.5180097,-8.983753,-1
212,-4.4953775,-8.178962,1
213,-1.9165714,-9.394446,1
214,-2.4511857,-9.78069,1
215,-3.760171,-13.351205,1
216,3.0619628,20.466522,1
217,3.626512,19.975637,1
218,3.7863772,21.21203,1
219,-11.696368,-19.240063,1
220,-14.702492,-11.436599,-1
221,-10.058495,-26.666513,1
222,9.214253,14.399431,-1
223,8.502863,14.959433,-1
224,8.861537,15.032045,-1
225,1.666074,18.069088,-1
226,2.5759277,18.146473,-1
227,3.1119292,17.786478,-1
228,-1.3321064,15.728446,1
229,0.84771186,16.149765,-1
230,1.4726079,16.704126,1
231,0.11717402,15.845352,-1
232,6.02951,19.818838,-1
233,0.41994256,16.87721,-1
234,-0.68777406,-11.022823,-1
235,-3.7269897,-14.029478,-1
236,-11.911184,1.0712582,-1
237,4.554443,13.363651,1
238,11.229868,25.269104,1
239,5.60855,15.554842,1
240,4.4841905,10.77015,1
241,3.5765042,9.589723,1
242,6.602859,16.742298,1
243,10.901636,26.490026,-1
244,10.717434,26.009024,-1
245,10.275216,26.568,-1
246,4.369841,-10.63766,-1
247,4.2432675,-10.732196,-1
248,3.1471827,-11.306903,1
249,-1.0953913,16.564003,1
250,0.74980915,14.469638,-1
251,2.5327904,28.925653,1
252,-2.8623295,15.400805,1
253,-1.4211966,13.861909,-1
254,-4.501471,16.652252,-1
255,8.70333,13.812263,1
256,7.497592,16.597511,1
257,7.8033595,17.053999,-1
258,-11.260315,-14.582683,1
259,-11.107182,-17.716993,1
260,-3.5457845,-10.827535,-1
261,9.102966,19.936405,-1
262,8.652742,17.89648,-1
263,10.002181,16.791962,-1
264,-14.378416,-10.626385,-1
265,-5.3887925,-11.664379,-1
266,-5.610682,-16.074915,1
267,3.5865247,14.129688,-1
268,4.057138,18.346752,-1
269,4.9697447,17.056973,-1
270,6.5544834,14.551928,1
271,6.780063,15.762059,-1
272,7.399181,15.744826,-1
273,6.872822,20.936234,-1
274,12.0064335,21.622385,-1
275,11.135535,16.63119,-1
276,6.8459353,18.227137,-1
277,7.828041,19.47053,-1
278,4.94663,18.428194,-1
279,-6.0331616,-15.170013,-1
280,-5.7823267,-15.095765,1
281,-3.7599409,-15.139479,-1
282,-7.402868,18.417696,-1
283,-7.380545,18.386497,-1
284,6.3898225,13.503072,1
285,13.283825,8.409583,1
286,12.979476,8.872556,1
287,12.722537,9.877112,1
288,7.4529448,10.824329,-1
289,7.4174047,10.427946,1
290,7.77214,9.637148,-1
291,-9.249742,-13.667393,-1
292,-3.1879313,11.362782,1
293,-12.661177,1.9293911,1
294,9.786097,23.917038,-1
295,-9.498793,-12.614568,1
296,7.6681194,12.917497,1
297,10.482546,11.896727,1
298,11.208363,12.504427,1
299,10.919778,11.813455,1
300,10.335023,19.214413,-1
301,10.862005,19.760405,-1
302,10.797833,19.394585,-1
303,-14.757438,-1.3773396,-1
304,-15.494301,-0.43135005,1
305,-14.335357,3.2417774,1
306,-10.679571,-15.473429,-1
307,-8.901044,-14.621781,1
308,-8.818303,-15.458568,1
309,0.73698205,11.10754,-1
310,0.08117044,11.566163,-1
311,1.8441834,9.358857,1
312,-15.374469,5.9200344,-1
313,14.228094,19.05709,-1
314,14.764173,18.900515,-1
315,0.6803811,-12.540404,-1
316,1.0907074,-11.6587715,-1
317,0.96814746,-11.239974,1
318,1.3947872,12.848555,-1
319,1.9715078,11.696553,-1
320,0.946432,13.411231,-1
321,1.2048631,18.459993,-1
322,-0.69891286,19.122234,-1
323,0.11806578,19.002464,-1
324,-1.7229843,10.585685,1
325,-5.67788,-13.469666,1
326,-2.1958299,10.530346,1
327,-7.4504566,-10.596388,-1
328,-0.51513094,-23.118269,1
329,-2.050872,-22.240507,1
330,-2.8542333,-22.443491,1
331,-3.1639135,-17.720858,1
332,-4.2302136,-17.25185,1
333,-3.417943,-17.508432,-1
334,-1.4659945,-19.230543,1
335,-1.3835514,-18.840693,1
336,0.110113025,-24.115822,-1
337,-2.001241,-20.057627,1
338,-1.8686161,-20.575682,1
339,4.588031,10.046806,1
340,5.533232,7.68209,1
341,5.2589264,9.520723,1
342,-3.2011561,22.384632,1
343,-3.431616,21.751492,1
344,-4.5205607,21.36597,1
345,4.9374104,2.0248601,1
346,4.1760283,2.2258096,1
347,4.4023304,1.5347016,1
348,5.2944264,-3.3943646,1
349,4.7233014,-2.8595943,1
350,4.43538,-2.4911327,-1
351,-4.5480547,-26.265427,1
352,-5.1851325,-26.194803,-1
353,-5.3876843,-26.431784,-1
354,9.137864,0.1121639,1
355,8.649105,-0.2822109,1
356,8.5055065,-0.47067252,1
357,-0.8733133,-13.988624,-1
358,-2.893554,-24.028547,1
359,-6.589752,-24.379087,1
360,5.3609166,-0.03255625,1
361,2.8263898,0.35170618,1
362,4.5319324,0.24437575,1
